Circularities,Center_x,Center_y,Radius,Radius_μm
0.8939734125003258,1759.643310546875,3132.096435546875,40.86505889892578,6.4865172855437745
0.8208645654621815,536.5,3078.5,4.743516445159912,0.7529391182793511
0.8835458388011698,678.5,3062.5,46.179100036621094,7.330015878828745
0.8888352475166283,1198.5,3040.5,35.70024108886719,5.666704934740824
0.8573716241035623,1268.0,3139.5,1.500100016593933,0.23811111374506874
0.8085181428902574,1266.0,3135.0,2.0000998973846436,0.31747617418803864
0.8085181428902574,1484.0,3081.0,2.0000998973846436,0.31747617418803864
0.8949400639212765,918.3500366210938,3076.487060546875,122.07470703125,19.376937624007937
0.8573716241035623,877.5,2980.0,1.500100016593933,0.23811111374506874
0.8573716241035623,879.5,2979.0,1.500100016593933,0.23811111374506874
0.8085181428902574,889.0,2975.0,2.0000998973846436,0.31747617418803864
0.9112512235407384,750.5819702148438,2956.5,33.51395797729492,5.319675869411892
0.8573716241035623,2673.5,2936.0,1.500100016593933,0.23811111374506874
0.8573716241035623,2677.5,2934.0,1.500100016593933,0.23811111374506874
0.8573716241035623,2516.5,3177.0,1.500100016593933,0.23811111374506874
0.8573716241035623,2518.5,3176.0,1.500100016593933,0.23811111374506874
0.8399544551501442,2529.5,3174.5,1.581238865852356,0.2509902961670406
0.9115739920416329,2822.5,2928.71044921875,29.80147361755371,4.730392637706938
0.8949705733023414,1232.7171630859375,2932.718505859375,36.00520706176758,5.7151122320266
0.9150885528333301,2132.6484375,2884.423095703125,21.624317169189453,3.4324312966967385
0.8250185189730168,2132.5,2884.75,5.551001071929932,0.8811112812587193
0.9070446241352729,826.6935424804688,2894.693115234375,33.710594177246094,5.350887964642237
0.8390449859030374,3078.1533203125,3020.933349609375,215.20181274414062,34.15901789589534
0.9202467160871829,2922.62255859375,2810.37744140625,19.452659606933594,3.0877237471323165
0.9217231312097477,1936.5181884765625,2790.51806640625,21.24745750427246,3.37261230226547
0.8877105875923837,3002.612060546875,2764.724365234375,47.9422492980957,7.609880840967572
0.8573716241035623,1511.0,2844.5,1.500100016593933,0.23811111374506874
0.8573716241035623,1510.0,2842.5,1.500100016593933,0.23811111374506874
0.8573716241035623,1458.5,2820.0,1.500100016593933,0.23811111374506874
0.8573716241035623,1287.0,2788.5,1.500100016593933,0.23811111374506874
0.8573716241035623,1420.5,2705.0,1.500100016593933,0.23811111374506874
0.8458348538463678,926.5,2875.5,2.549609661102295,0.40469994620671346
0.8714646546573355,1117.5,2704.0,2.061652660369873,0.32724645402696395
0.8399544551501442,472.5,2887.5,1.581238865852356,0.2509902961670406
0.8573716241035623,475.0,2883.5,1.500100016593933,0.23811111374506874
0.8001063873003664,423.5,2793.0,2.061652660369873,0.32724645402696395
0.8573716241035623,422.0,2790.5,1.500100016593933,0.23811111374506874
0.8001063873003664,418.5,2703.0,2.061652660369873,0.32724645402696395
0.8001063873003664,423.5,2696.0,2.061652660369873,0.32724645402696395
0.8994073503172719,832.5170288085938,2722.374755859375,99.9917221069336,15.871701921735491
0.8001063873003664,751.0,2740.0,2.0000998973846436,0.31747617418803864
0.8399544551501442,748.5,2732.5,1.581238865852356,0.2509902961670406
0.9074430869036751,366.5,2644.5,37.90128707885742,6.016077314104352
0.8960122971862454,1476.5,2636.5,55.754024505615234,8.849845159621466
0.8907600455683266,652.6244506835938,2638.576416015625,90.04815673828125,14.293358212425595
0.8573716241035623,1793.5,2909.0,1.500100016593933,0.23811111374506874
0.8001063873003664,1607.5,2804.0,2.061652660369873,0.32724645402696395
0.8085181428902574,1812.0,2789.0,2.0000998973846436,0.31747617418803864
0.8573716241035623,1874.5,2698.0,1.500100016593933,0.23811111374506874
0.8573716241035623,1872.5,2697.0,1.500100016593933,0.23811111374506874
0.8061450759506535,1886.5,2686.5,2.549609661102295,0.40469994620671346
0.8573716241035623,1886.0,2587.5,1.500100016593933,0.23811111374506874
0.8573716241035623,1963.5,2562.0,1.500100016593933,0.23811111374506874
0.8085181428902574,1958.0,2561.0,2.0000998973846436,0.31747617418803864
0.8915026299626214,1138.5,2578.5,59.737022399902344,9.482067047603547
0.9083125975793692,1590.5,2554.5,57.83175277709961,9.17964329795232
0.8867737550178739,1873.5,2497.0,34.558021545410156,5.485400245303199
0.9069376211937314,3100.5,2448.300048828125,28.063201904296875,4.454476492745536
0.8573716241035623,3089.0,2447.5,1.500100016593933,0.23811111374506874
0.9131832899182263,1986.6864013671875,2448.3134765625,70.4017562866211,11.174881950257317
0.8894821800404741,1532.6041259765625,2408.604248046875,90.08106231689453,14.29858132014199
0.9047221782293843,510.57659912109375,2304.6416015625,29.62698745727539,4.702696421789745
0.8926741120970014,1854.3121337890625,2270.68798828125,54.280723571777344,8.615987868536086
