BG,Circularities,Center_x,Center_y,Radius,Radius_μm
BG(+),0.8600237460608849,989,1542,9.219644546508787,1.4634356423029824
BG(+),0.8679722968155663,1463.982177734375,1455.3905029296875,26.96061897277832,4.279463329012432
BG(+),0.8561119194284099,35,1431,16.124614715576172,2.559462653266059
BG(+),0.8766536602176179,425.23834228515625,1413.61474609375,13.494227409362791,2.141940858629015
BG(+),0.8929400483336616,830.0714111328125,1412.0714111328125,37.54261779785156,5.959145682198661
BG(+),0.8941711005705607,1356.99462890625,1450.7318115234375,80.78453063964844,12.822941371372767
BG(+),0.8306135842273198,826.1953125,1273.796875,9.369333267211914,1.4871957567003038
BG(+),0.8061450882659527,146.5,1496.5,5.700977325439453,0.90491703578404
BG(+),0.8324642245540697,854.31878662109375,1229.7117919921875,27.30936622619629,4.334820035904173
BG(+),0.8433381415973368,765.9185791015625,1216.5406494140625,19.614307403564453,3.1133821275499134
BG(+),0.891097283498249,372.9766540527344,1208.930419921875,79.70088195800781,12.650933644128225
BG(+),0.8978018318366264,324,1115.1500244140625,9.910837173461914,1.5731487576923673
BG(+),0.8691442645609537,673.1376953125,1094.1856689453125,13.680355072021484,2.1714849320669023
BG(+),0.8399544390775809,1481,1040,2.236167907714844,0.35494728693886407
BG(+),0.9088345545471134,1470.77685546875,1017.0762939453124,18.815881729125977,2.98664789351206
BG(+),0.9082631172573468,451.8760070800781,974.6199951171876,19.17632102966309,3.0438604808989025
BG(+),0.8835872089804793,570,912,8.602425575256348,1.3654643770248172
BG(+),0.8716508431842411,1565.7161865234375,808.29180908203125,25.461151123046875,4.0414525592137895
BG(+),0.8600501878352473,713.15673828125,802.20147705078125,29.019981384277344,4.606346251472594
BG(+),0.8798602321008162,502.6428527832031,756.9285888671875,4.764991283416748,0.7563478227645631
BG(+),0.8500971304299249,1092.774169921875,635.92352294921875,15.41777801513672,2.447266351609003
BG(+),0.8572568253872993,1020,623,2.8285269737243652,0.448972535511804
BG(+),0.8207951467019354,349.5,499,8.077847480773926,1.282198012821258
BG(+),0.8624196065608558,134.14634704589844,480.1951293945313,20.85232162475586,3.309892321389819
BG(+),0.8333419615862852,1358.25,438.25,11.096270561218262,1.761312787494962
BG(+),0.8968545691453581,1333.0638427734375,427.5159606933594,13.251907348632813,2.1034773569258434
BG(+),0.8854652131021391,1351,407,10.770429611206056,1.709592001778739
BG(+),0.8573716241035623,1140.5,552,1.500100016593933,0.23811111374506871
BG(+),0.8130586147635592,1163,478.5,2.6926822662353516,0.4274098835294209
BG(+),0.8573716241035623,970.5,431,1.500100016593933,0.23811111374506871
BG(+),0.8547963735308111,1280,383.6666564941406,31.34939193725586,4.976093958294581
BG(+),0.8960483266693803,1328.0299072265625,323.3461608886719,15.473854064941406,2.4561673118954612
BG(+),0.893399854326295,804.5,197.5,12.349188804626465,1.9601886991470576
BG(+),0.8850546224692026,622.5,170,6.265082359313965,0.994457517351423
BG(+),0.8909590768917525,1359.713134765625,178.71311950683594,21.619001388549805,3.4315875219920327
BG(+),0.8966440853845601,1394.8455810546875,137.39016723632813,27.609603881835938,4.382476806640625
BG(+),0.9028983032524928,1459.4166259765625,111.16666412353516,8.852712631225586,1.4051924811469183
BG(+),0.8485151329061438,1210,73,11.401854515075684,1.8098181769961403
BG(+),0.8863457681091096,536.5,59,17.614013671875,2.7958751860119047
BG(+),0.8758883309619208,959.14837646484375,109.45382690429688,68.63080596923828,10.893778725275917
BG(+),0.8645950585379336,706.7509765625,31.182781219482425,32.525630950927734,5.162798563639323
BG(+),0.8031141418478369,1097,1448.5,2.5000998973846436,0.396841253553118
BG(+),0.8917236773930355,871.5,1305.5,13.72963047027588,2.179306423853314
BG(+),0.8514526902889001,920.34521484375,1262.8724365234375,31.716386795043945,5.034347110324436
BG(+),0.8253622660200414,990.5,1232,4.924529075622559,0.7816712818448506
BG(+),0.8927868563814111,844.52593994140625,1244.619873046875,34.57914352416992,5.488752940344432
BG(+),0.8852525036265297,868.74932861328125,1129.315185546875,13.199288368225098,2.0951251378135076
BG(+),0.827130930927013,689,1148,44.64312744140625,7.086210704985119
BG(+),0.8951447893966008,958.08587646484375,1155.28173828125,66.01720428466797,10.478921315026662
BG(+),0.8204485283061373,987,1027.5,7.826338291168213,1.2422759192330497
BG(+),0.8458348538463678,722.5,1054.5,2.549609661102295,0.40469994620671346
BG(+),0.8573716241035623,740,1049.5,1.500100016593933,0.23811111374506871
BG(+),0.8767269003037443,431.5384521484375,858,21.83122444152832,3.4652737208775113
BG(+),0.8927387853245075,455.6428527832031,822.0714111328125,4.764991283416748,0.7563478227645631
BG(+),0.8031141418478369,904,732.5,2.5000998973846436,0.396841253553118
BG(+),0.8841644729031085,912,722,3.6056511402130127,0.5723255778115893
BG(+),0.8975502946618873,730.66070556640625,737,23.215110778808594,3.684938218858507
BG(+),0.8890225612676337,849.996337890625,748.875244140625,52.5966796875,8.34867931547619
BG(+),0.8838267202041745,390.88775634765625,692.2755126953125,10.986486434936523,1.74388673570421
BG(+),0.8613644034293932,1338.046875,605.28125,13.857185363769531,2.19955323234437
BG(+),0.896962171715642,1027.2156982421875,651.1192626953125,64.09336853027344,10.173550560360862
BG(+),0.8211525881102343,165.5,594.5,13.509356498718262,2.144342301383851
BG(+),0.899171366048798,877.942626953125,579.057373046875,80.4729232788086,12.773479885525171
BG(+),0.8232102075004847,1540.5,437.5,4.301262855529785,0.6827401357983786
BG(+),0.8419737356396166,159,367.5,4.717090606689453,0.7487445407443576
BG(+),0.8198545354117053,1318.5,345.5,2.12142014503479,0.33673335635472856
BG(+),0.8139388889401465,660.578857421875,658.0477294921875,9.641216278076172,1.530351790170821
BG(+),0.8573716241035623,474,594.5,1.500100016593933,0.23811111374506871
BG(+),0.8573716100878628,1189.5,327.5,2.12142014503479,0.33673335635472856
BG(+),0.8507325004808471,1196.5,326.1000061035156,3.2650692462921143,0.5182649597289071
BG(+),0.8517669417841243,551.5,364.0499877929687,45.09723663330078,7.158291529095362
BG(+),0.8529069987998489,494.935302734375,278.87908935546875,33.93141174316406,5.385938371930804
BG(+),0.8378114728343334,1434.7623291015625,290.6803283691406,7.423705101013184,1.1783658890497115
BG(+),0.8746117945316615,1225.2427978515625,173.22352600097656,38.330467224121094,6.084201146685888
BG(+),0.8399544551501442,1029.5,261.5,1.581238865852356,0.2509902961670406
BG(+),0.8640856344810733,348.478759765625,208.6445770263672,81.721343994140625,12.971641903831843
BG(+),0.8001063873003664,1587,134.5,2.061652660369873,0.32724645402696395
BG(+),0.8335721558883166,967.33868408203125,16.645160675048828,4.94321870803833,0.7846378901648143
BG(+),0.8571527115392951,746.61541748046875,43.575069427490234,70.65318298339844,11.214790949745783
BG(+),0.8097961552280976,609.18243408203125,1592.026123046875,15.976566314697266,2.535962907094804
BG(+),0.8776181461042953,1299.6192626953125,1567.5230712890625,22.24147605895996,3.53039302523174
BG(+),0.8753273102013924,1055.0625,1561.96875,25.56261825561523,4.057558453272259
BG(+),0.8799975465020267,274.9924621582031,1551.427734375,22.46285629272461,3.565532744876922
BG(+),0.8045241927034678,689.5,1568.31689453125,41.203277587890625,6.540202791728671
BG(+),0.8933672769451165,1166.4163818359375,1557.352294921875,33.295616149902344,5.285018436492435
BG(+),0.881265098916277,984.91754150390625,1565.1915283203125,43.21553039550781,6.859607999286954
BG(+),0.8847377011936233,909,1549.6448974609375,34.875144958496094,5.53573729499938
BG(+),0.8025425312269243,451.1976318359375,1572.9937744140625,66.66976165771484,10.582501850430928
BG(+),0.8878237478407826,107.96363830566406,1526,28.82655906677246,4.575644296313089
BG(+),0.8888310841847742,1561.1102294921875,1538.61865234375,47.031497955322266,7.465317135765439
BG(+),0.8645978282952992,249.5263214111328,1511.9473876953125,21.301605224609375,3.3812071785094244
BG(+),0.8857679395731402,458,1493.5,5.590270042419434,0.8873444511776879
BG(+),0.8397262335059593,9.979999542236328,1501.5,16.2139949798584,2.5736499968029203
BG(+),0.8826079501538396,156.03030395507813,1485.8863525390625,15.524712562561035,2.4642400892954024
BG(+),0.8990524609275721,1475.33349609375,1496.267333984375,27.053369522094727,4.294185638427734
BG(+),0.8830185275254491,1136.70703125,1483.933837890625,22.26089096069336,3.5334747556656128
BG(+),0.891420686068132,794.36669921875,1529.999755859375,68.39820861816406,10.856858510819691
BG(+),0.8804527515687233,1319.1363525390625,1488.727294921875,32.503299713134766,5.159253922719804
BG(+),0.873524640938012,1402.5,1491,39.195125579833984,6.221448504735553
BG(+),0.8231047734375866,208.20492553710935,1450.0245361328125,8.45107650756836,1.3414407154870411
BG(+),0.8966417569540307,16.61111068725586,1453.388916015625,17.87844467163086,2.8378483605763267
BG(+),0.8052440543235231,1226.1768798828125,1489.8089599609375,61.355831146240234,9.73902081686353
BG(+),0.8600729516589461,406,1414,8.24631118774414,1.3089382837689112
BG(+),0.8223862983600182,1352.5,1408.5,8.746527671813965,1.3883377256847562
BG(+),0.824203380678017,441.5,1429,39.94068145751953,6.339790707542782
BG(+),0.8886832246502379,333,1459.63330078125,68.1049575805664,10.810310727074032
BG(+),0.8969646421491407,1191.736328125,1390.0272216796875,42.49281311035156,6.744890969897074
BG(+),0.908284224792053,813.14556884765625,1343.259521484375,6.128450870513916,0.9727699794466532
BG(+),0.8998679575295804,1058.28857421875,1376.7418212890625,40.35292053222656,6.405225481305804
BG(+),0.8915021422310102,746.89459228515625,1387.7747802734375,55.257686614990234,8.771061367458767
BG(+),0.8896030810946797,1283.5396728515625,1371.0755615234375,44.44844055175781,7.055308024088542
BG(+),0.8936062113342269,581.6737060546875,1433.51708984375,107.62345123291016,17.083087497287327
BG(+),0.8609193860061145,790.5,1324.772705078125,8.164990425109863,1.2960302262079149
BG(+),0.8908517097422445,435.4580993652344,1324.6448974609375,55.432979583740234,8.798885648212735
BG(+),0.8363755060143532,1512,1262.5,6.500100135803223,1.0317619263179718
BG(+),0.893675540715353,646.587890625,1286.968505859375,47.57801818847656,7.552066379123264
BG(+),0.8675573747454437,1544,1251.5,20.42679786682129,3.242348867749411
BG(+),0.8250014750384005,343.98858642578125,1270.7808837890625,64.41443634033203,10.224513704814608
BG(+),0.8838962919880929,132.83009338378906,1210.8106689453125,9.189929008483888,1.4587188902355377
BG(+),0.8559970156710671,1516.5421142578125,1202.7288818359375,18.62952041625977,2.957066732739645
BG(+),0.8197597012145252,663.2415771484375,1202.7584228515625,32.785125732421875,5.203988211495536
BG(+),0.872643966599625,611,1180.5,11.71547508239746,1.8595992194281683
BG(+),0.8749985877857956,1534.738037109375,1172.261962890625,7.441639423370361,1.1812126068841844
BG(+),0.8566472755101636,1450.1192626953125,1195.5711669921875,33.18550109863281,5.267539856925843
BG(+),0.8945446409865515,772.5,1232.5,72.5431900024414,11.514792063879588
BG(+),0.8691639553890917,1088.5,1180.5,38.347198486328125,6.086856902591766
BG(+),0.881389640400788,821,1146,13.928488731384276,2.2108712272038535
BG(+),0.8720923862014439,893.29266357421875,1146.243896484375,24.580469131469727,3.9016617668999567
BG(+),0.9171656956014452,534.50634765625,1111.905029296875,12.572402000427246,1.995619365147182
BG(+),0.8730699079251203,659.40850830078125,1116.175048828125,22.586000442504883,3.5850794353182356
BG(+),0.8688011031367404,1462.5726318359375,1107.306396484375,21.985782623291016,3.4898067656017484
BG(+),0.8840183850091308,1405.1790771484375,1101.776123046875,18.314743041992188,2.90710207015749
BG(+),0.8454208466921415,859.96429443359375,1088.3857421875,8.382482528686523,1.3305527823311942
BG(+),0.8870716271437259,578.51812744140625,1077.1292724609375,29.666053771972656,4.708897424122644
BG(+),0.8199772205443525,512.5,1056.5,10.700567245483398,1.6985027373783173
BG(+),0.8922294301074252,1392.478271484375,1059.065185546875,22.43486976623535,3.5610904390849765
BG(+),0.8998807847202426,1295,1098.0655517578125,64.01778411865234,10.16155303470672
BG(+),0.8149579882315048,236.10714721679688,1202.4285888671875,4.146805763244629,0.658223137022957
BG(+),0.8990592603274097,228,1160,5.099119663238525,0.8093840735299247
BG(+),0.8824635223297516,313.8695068359375,1041.535400390625,25.279794692993164,4.012665824284629
BG(+),0.8864635306811737,1551.2548828125,1076.736572265625,64.85587310791016,10.294583033001611
BG(+),0.889441216510335,901.76025390625,1006.9083251953124,25.743488311767575,4.086267985994854
BG(+),0.8898030480359153,1112.28662109375,998.3203125,39.53951644897461,6.276113722059462
BG(+),0.8996652390656601,472.70556640625,996.1905517578124,41.52149963378906,6.590714227585566
BG(+),0.9080710257736672,380.2549133300781,979.06072998046875,34.798954010009766,5.523643493652344
BG(+),0.884214797955012,1221.8212890625,984.43798828125,59.28266906738281,9.409947471013146
BG(+),0.8711813129550752,901.376220703125,934.6793212890624,22.12438201904297,3.51180666968936
BG(+),0.8856874275340468,121.55575561523438,1026.1251220703125,130.32501220703125,20.686509874131943
BG(+),0.865087340418615,271.8214416503906,917,17.969205856323242,2.852254897829086
BG(+),0.8381134885931956,146.57691955566406,887.576904296875,7.887052536010742,1.251913100954086
BG(+),0.8907989542951534,419.2431945800781,905.63958740234375,31.922935485839844,5.0671326167999755
BG(+),0.8775025889657099,230.60076904296875,883.84881591796875,17.93699073791504,2.847141386970641
BG(+),0.8830220994693806,1245,876.5,17.86766815185547,2.8361378018818204
BG(+),0.839580916991046,1534.1192626953125,892.4036865234375,42.809627532958984,6.795178973485553
BG(+),0.8558342281379083,1129.911865234375,894.86431884765625,58.6716194152832,9.312955462743366
BG(+),0.8922850226362369,1382.09033203125,925.018798828125,88.1629638671875,13.99412124875992
BG(+),0.8736130863729175,147.1041717529297,848.48773193359375,30.80057716369629,4.8889805021740145
BG(+),0.9021225482096747,1463.8189697265625,811.358154296875,35.068790435791016,5.5664746723477805
BG(+),0.8189480763172059,826.5,777,5.590270042419434,0.8873444511776879
BG(+),0.8851829834065154,1104.5,797.55999755859375,31.350433349609375,4.976259261842758
BG(+),0.8573716241035623,903,831.5,1.500100016593933,0.23811111374506871
BG(+),0.884330327318351,1574.2054443359375,796.89739990234375,33.808292388916016,5.366395617288257
BG(+),0.8892828330123421,1364.5,756.5,17.39262580871582,2.7607342553517173
BG(+),0.8007610414774439,357.01263427734375,796.91925048828125,59.46333312988281,9.438624306330604
BG(+),0.8763929072276949,217.81817626953125,755.18182373046875,22.049068450927734,3.4998521350678944
BG(+),0.8590511707444606,128.77894592285156,737.6842041015625,8.607386589050293,1.3662518395317926
BG(+),0.8583774035554971,1320.3260498046875,731.58697509765625,10.317644119262695,1.6377212887718564
BG(+),0.9042650672876852,766.02508544921875,730.62237548828125,32.778724670410156,5.202972169906374
BG(+),0.8173426210921234,328.3607482910156,682.76580810546875,11.8090238571167,1.874448231288365
BG(+),0.8450733909370682,1496.7550048828125,680.090576171875,14.299941062927246,2.2698319147503567
BG(+),0.8573716241035623,1263.5,785,1.500100016593933,0.23811111374506871
BG(+),0.8894108523316303,109.27374267578124,666.58935546875,25.774728775024418,4.091226789686415
BG(+),0.88954540267216,528.5494384765625,742.962890625,121.60291290283205,19.302049667116197
BG(+),0.869667943579849,1486.9166259765625,619.08331298828125,4.360606670379639,0.692159788949149
BG(+),0.8908422650606852,184.92774963378903,650.7427978515625,41.26524353027344,6.550038655598958
BG(+),0.8910210237721736,1154.029541015625,636.3057861328125,43.828895568847656,6.956967550610739
BG(+),0.8953842835987196,242.5,597,14.396280288696287,2.2851238553486173
BG(+),0.897472358182911,320.44366455078125,601.92254638671875,40.073692321777344,6.360903543139261
BG(+),0.8820418148397302,696.63482666015625,626.10321044921875,70.74845886230469,11.229914105127728
BG(+),0.8607615399224771,15.308823585510254,574,20.745222091674805,3.2928923955039373
BG(+),0.8787359485301657,420.5,598,51.90626525878906,8.239089723617312
BG(+),0.893169154168844,99.9317398071289,578.87152099609375,43.45038986206055,6.89688727969215
BG(+),0.8517501300351503,1566.5482177734375,573.1998291015625,39.89183044433594,6.332036578466022
BG(+),0.8583144666111863,626.86468505859375,529.79412841796875,35.231971740722656,5.592376466781374
BG(+),0.8798997513244919,432,502,12.80634880065918,2.0327537778824096
BG(+),0.8161682841241599,950.2774658203124,630.81903076171875,157.93467712402344,25.06899636889261
BG(+),0.8795215311235178,1457.3048095703125,500.8489379882813,59.228668212890625,9.401375906808036
BG(+),0.8892555384712787,1323,443,11.401854515075684,1.8098181769961403
BG(+),0.890498171209375,615.1669921875,436.84564208984375,21.034273147583008,3.3387735154893665
BG(+),0.8085181428902574,505,463,2.0000998973846436,0.31747617418803864
BG(+),0.9023044215923032,924.1199951171876,445.760009765625,44.56098556518555,7.073172311934214
BG(+),0.8646961679358204,1423.26318359375,416.631591796875,18.14845085144043,2.8807064843556236
BG(+),0.8745212576111195,172,404,19.924957275390625,3.162691631014385
BG(+),0.8714646463829057,1373.5,377,2.6926822662353516,0.4274098835294209
BG(+),0.8887233682647034,538.8782958984375,379.335205078125,22.35925674438477,3.549088372124566
BG(+),0.8872747504561183,724.41845703125,349.40216064453125,12.228473663330078,1.941027565607949
BG(+),0.8083480220502668,196.5,335,4.609872341156006,0.7317257684374613
BG(+),0.8945317669993914,258.1213684082031,379.49713134765625,53.20391845703125,8.445066421750992
BG(+),0.8836640128990843,330.04840087890625,317.3709716796875,20.823720932006836,3.305352528889974
BG(+),0.8897295144545225,426.0465087890625,355.1346130371094,68.98173522949219,10.949481782459078
BG(+),0.8915267855434297,1404.7021484375,303.0815734863281,29.58091735839844,4.695383707682292
BG(+),0.8849793050532275,152.3597869873047,307.01025390625,35.71309280395508,5.668744889516679
BG(+),0.8836284042744837,970.1363525390624,333.2272644042969,59.85504913330078,9.500801449730282
BG(+),0.8892285588536074,1120.1751708984375,370.0068664550781,98.0235824584961,15.559298802935889
BG(+),0.8605675642317356,825.8720703125,303.727294921875,35.142513275146484,5.578176710340712
BG(+),0.8138227276856467,395.6233825683594,273.1558532714844,9.798575401306152,1.5553294287787542
BG(+),0.8812204406954062,895.0596923828125,280.223876953125,21.791372299194336,3.458947983999101
BG(+),0.8988121102043656,1287.3004150390625,291.8094177246094,66.13445281982422,10.497532193622892
BG(+),0.8464599850028854,783.5,239.5,19.96256446838379,3.1686610267275857
BG(+),0.8947849485045271,696.12469482421875,268.19281005859375,51.0328483581543,8.100452120341952
BG(+),0.8763613267237202,579.28802490234375,227.03836059570313,21.65357208251953,3.437074933733259
BG(+),0.9007242782562264,1520.71240234375,236.45462036132813,46.93941879272461,7.450701395670573
BG(+),0.8716458153536779,207.6507110595703,224.5567321777344,36.22837829589844,5.750536237444196
BG(+),0.8230366097517928,527.5,192,6.800835609436035,1.0794977157834975
BG(+),0.8870864588579793,441.9315185546875,220.0587158203125,55.99141311645508,8.887525891500806
BG(+),0.8930668642764804,306.15972900390625,225.02066040039065,60.686668395996094,9.632804507300968
BG(+),0.896254306947509,641.31756591796875,171.47911071777344,17.572345733642578,2.789261227562314
BG(+),0.8738887298302722,141.75173950195313,180.8995361328125,28.053119659423828,4.452876136416481
BG(+),0.8419737356396166,172.26922607421875,137.26922607421875,4.623497486114502,0.7338884898594448
BG(+),0.893486737899162,1230.071533203125,185.93247985839844,55.45045852661133,8.8016600835891
BG(+),0.8934819157615612,227.44839477539065,151.98309326171875,30.25786781311035,4.802836160811167
BG(+),0.8701160182522066,1549.874755859375,149.5758056640625,30.200698852539063,4.793761722625248
BG(+),0.8257571539212478,63.02295684814453,133.78219604492188,32.68846893310547,5.188645862397694
BG(+),0.8279402592399212,1277.5,112.5,12.349188804626465,1.9601886991470576
BG(+),0.8898477975072062,583.5,137,38.733158111572266,6.1481203351702005
BG(+),0.8001063703614795,868.5,66.5,2.9155757427215576,0.4627898004319933
BG(+),0.8263141947222461,1235,57,24.738733291625977,3.9267830621628534
BG(+),0.8885071927772769,745.36761474609375,124.86324310302734,93.382904052734375,14.82268318297371
BG(+),0.8575525464369975,212.64083862304688,56.13380432128906,44.34866714477539,7.039470975361173
BG(+),0.8660782518624515,796,20.5,9.962529182434082,1.5813538384816004
BG(+),0.8648689442084502,1404.13818359375,68.88294982910156,109.48462677001952,17.378512185717387
BG(+),0.8250984382541907,615.39300537109375,39.80099868774414,61.28901672363281,9.728415352957589
BG(+),0.8244623511870369,487.3250122070313,67.40454864501953,69.21741485595703,10.986891246977306
BG(+),0.8941024475981094,67.5,48.5,56.30729293823242,8.937665545751178
BG(+),0.816016236408195,8.257575988769531,8.257575988769531,11.678075790405272,1.8536628238738528
BG(+),0.8804605387715689,1408.32763671875,1539.7069091796875,13.462146759033203,2.1368486919100325
BG(+),0.8792678810073707,339.3863525390625,1531,19.099470138549805,3.0316619267539373
BG(+),0.8578157122589132,599.05999755859375,1520.011962890625,14.379085540771484,2.282394530281188
BG(+),0.8667196632425589,1253.8690185546875,1540.7886962890625,53.110816955566406,8.430288405645461
BG(+),0.8618000067476163,685.79058837890625,1545.7442626953125,61.22735595703125,9.7186279296875
BG(+),0.8889799162618838,459.5111389160156,1538.900390625,57.79876327514648,9.17440686907087
BG(+),0.8102003524065279,834.5,1505.5,50.79872131347656,8.063289097377233
BG(+),0.8878277953899743,375.5,1478.5,13.285429954528809,2.1087984054807634
BG(+),0.8824544686426117,1357.9383544921875,1502.76708984375,44.35130310058594,7.039889381045387
BG(+),0.8831522523669971,1178.144287109375,1492.45361328125,34.430843353271484,5.465213230678013
BG(+),0.8718758165963687,817.73529052734375,1463.7353515625,6.031266689300537,0.9573439189365932
BG(+),0.8968747226116767,616.660888671875,1466.747802734375,14.820900917053224,2.352523955087813
BG(+),0.8258281964684441,1411.75,1464.5,11.718141555786133,1.860022469172402
BG(+),0.8294432467761373,767.5,1460.5,9.19248867034912,1.4591251857697018
BG(+),0.8098679109790748,1066,1442,7.211202621459961,1.1446353367396764
BG(+),0.8703223140795681,413.6666564941406,1447.5,13.639305114746094,2.164969065832713
BG(+),0.9038097574357448,279.18701171875,1468.18701171875,54.539207458496094,8.657017056904142
BG(+),0.8584702815086844,733.691162109375,1435.5955810546875,30.421327590942383,4.828782157292442
BG(+),0.8472858003328118,1461.723876953125,1405.08203125,6.992141246795654,1.1098636899675642
BG(+),0.9170852685080771,968.223876953125,1395.089599609375,7.447346210479736,1.1821184461078946
BG(+),0.895760681396429,512.32562255859375,1427.95166015625,54.40407943725586,8.635568164643788
BG(+),0.8163974646390196,856.27685546875,1417.2127685546875,59.84320068359375,9.49892074342758
BG(+),0.8316436573267975,684.16107177734375,1385.76513671875,46.58756637573242,7.394851805671813
BG(+),0.8059893138979223,784.5,1366.5,28.15147590637207,4.468488239106678
BG(+),0.8817664531180468,926.839111328125,1365.33349609375,24.047779083251953,3.8171077909923734
BG(+),0.8581112789734218,577.70928955078125,1366.8604736328125,28.917577743530273,4.590091705322266
BG(+),0.8709452793591715,243.6516876220703,1372,44.75244903564453,7.103563338991195
BG(+),0.8573716241035623,1253,1425.5,1.500100016593933,0.23811111374506871
BG(+),0.8977155980506376,416.5,1361.5,46.88826370239258,7.442581540062314
BG(+),0.8543642799686296,183.94444274902344,1322.7889404296875,15.2025728225708,2.413106797233461
BG(+),0.882521732847336,738.34027099609375,1318.724609375,24.834243774414063,3.941943456256201
BG(+),0.8956407422225454,864.07318115234375,1324.1689453125,45.385616302490234,7.204066079760355
BG(+),0.8824940129724982,970.9215087890624,1312.7357177734375,37.11016845703125,5.8905029296875
BG(+),0.886975607485155,326.13671875,1319.0948486328125,41.39395904541016,6.570469689747644
BG(+),0.8868512071774064,654.5,1299.0909423828125,25.231441497802734,4.004990713936942
BG(+),0.9060089107386023,1489.2039794921875,1299.163818359375,28.00115203857422,4.444627307710194
BG(+),0.8032243356312698,118.92623138427734,1292,33.172855377197266,5.265532599555121
BG(+),0.8885976697040551,569.86871337890625,1289.8106689453125,26.631084442138672,4.227156260656932
BG(+),0.8154266229548258,1574.6556396484375,1315.572509765625,57.93555450439453,9.196119762602306
BG(+),0.8875391564428113,795.04901123046875,1277.0391845703125,25.612653732299805,4.06550059242854
BG(+),0.849464722974434,1550.1875,1224.65625,10.722311973571776,1.7019542815193298
BG(+),0.8255065725951771,534.772705078125,1199.772705078125,3.9213593006134033,0.6224379842243497
BG(+),0.9103240191495444,993.19183349609375,1224.1083984375,31.60356903076172,5.016439528692336
BG(+),0.8439441672682286,1087.309814453125,1203.1126708984375,22.831310272216797,3.624017503526476
BG(+),0.8558630716840245,1257.5,1211.5,37.07434844970703,5.884817214239211
BG(+),0.8900944675164439,766.59429931640625,1204.008056640625,41.60219955444336,6.603523738800534
BG(+),0.8926713056033194,648.5,1214.4390869140625,57.92676544189453,9.194724673316593
BG(+),0.886553765090008,527.8753662109375,1171.5098876953125,21.86697006225586,3.4709476289295016
BG(+),0.8716655159821661,255.50942993164065,1152.2547607421875,11.96086311340332,1.8985497005402097
BG(+),0.862940778459362,1163.54296875,1164.7296142578125,47.35455703735352,7.516596355135479
BG(+),0.88803221037339,927.5,1135.8590087890625,23.19303321838379,3.681433844187903
BG(+),0.8315243166757043,1000.744873046875,1110.3162841796875,8.007838249206543,1.271085436381991
BG(+),0.8987512558206769,1086.5,1129.5,30.70026206970215,4.873057471381293
BG(+),0.8885148906032057,639.84918212890625,1104.5634765625,23.467559814453125,3.725009494357639
BG(+),0.8908109410764076,544.21014404296875,1096.789794921875,24.70589828491211,3.921571156335255
BG(+),0.8642754975445983,83.67375946044922,1167.673095703125,94.76890563964844,15.04268343486483
